target,target_col,horizon,model,params_json,fold,rmse,mae,oos_r2_vs_persistence,row_count,train_end,test_start,test_end
PCE,pce_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.5}",3,1.2903215912695172,1.117440725094368,-5.322592173313935,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.5}",4,1.4278611064535882,1.251769201225293,-0.3395934842596955,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",1,1.832271711007721,1.5933917651159473,-2.5193742534192576,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",2,4.1425966477755285,3.592490720152718,-0.49132533402945167,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",3,1.234575741048321,1.0766865605731086,-4.788082576070674,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",4,1.428785390903201,1.2637937674073145,-0.3413283395140807,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",1,1.7792984130884526,1.5541989775229867,-2.3188168202184554,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",2,3.3640912810202286,2.719512354862918,0.016526551353168384,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",3,1.3699517166813906,1.1977717428577532,-6.127049288157177,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",4,1.471428423682686,1.2800645613105537,-0.4225887851303016,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.35}",1,1.8741300680833755,1.6411575740096673,-2.682011635038012,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.35}",2,3.8491498201214664,3.2813837491006774,-0.28752813379200526,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.35}",3,1.32416914814723,1.1508256822955787,-5.658649737333612,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.35}",4,1.4025855106122944,1.2281541406169165,-0.2925870325942008,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.5}",1,1.851156079017183,1.615545612087603,-2.592293188105545,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.5}",2,4.047233851779477,3.485146604059725,-0.42345484379666387,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.5}",3,1.2899136690717214,1.1170753786210261,-5.318595157329356,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.5}",4,1.4276011264346418,1.2515753646652152,-0.33910571155943914,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.75}",1,1.8322590112235329,1.5933693673168867,-2.5193254668355523,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.75}",2,4.142323198323179,3.592204197941027,-0.4911284581705673,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.75}",3,1.2349338845266806,1.0769890057417417,-4.791441243563474,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,Huber,"{""alpha"": 0.001, ""epsilon"": 1.75}",4,1.4285386316722302,1.2635941504981105,-0.3408650697044211,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",1,2.3441545383307556,2.157137040352527,-4.760473431924348,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",2,2.534994071343378,1.6557095753998754,0.4415542467181083,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",3,1.1598934692279994,1.0262869170913256,-4.108994635847909,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",4,1.5153442007337472,1.2693679453809432,-0.5087722265781855,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",1,2.3762026263308234,2.192070980364697,-4.919058643078486,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",2,2.5455881702489758,1.6624977311464035,0.43687684570097784,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",3,1.162531807030156,1.0337891040212916,-4.132263296717788,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",4,1.5097902592733394,1.2544917377718983,-0.4977327856696985,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",1,2.08608558918996,1.883112430564065,-3.5619439554528256,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",2,2.506748342030233,1.6577208197554525,0.45392968370059517,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",3,1.1928041397382179,1.075233525710657,-4.403031702860089,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",4,1.50934869952998,1.2727155660761553,-0.4968568470531258,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",1,2.195424158858468,2.0033413220459058,-4.0526891155199145,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",2,2.50359721598623,1.6618070588596099,0.4553017040463795,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",3,1.1923560446731267,1.0754242168660078,-4.39897300285116,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",4,1.4984654519934644,1.2581649688318826,-0.4753483232713678,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",1,2.329541761716882,2.1379496907860998,-4.688879051817134,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",2,2.511920608275398,1.6869022650026506,0.45167390486303316,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",3,1.1168422533465985,0.9793938613571131,-3.7367767107984173,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",4,1.4034127962900818,1.2020119591752425,-0.29411229304326625,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",1,2.363182068529212,2.174889121442914,-4.854368628172111,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",2,2.5238585796341524,1.6940067559991168,0.4464496505736021,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",3,1.124057649001157,0.9908519371370657,-3.798178616254477,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",4,1.3899398412621977,1.1798115778160119,-0.2693842513765785,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",1,2.066840645872702,1.8597124131919056,-3.4781608308042093,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",2,2.4635984925380408,1.6836876251128923,0.4725674163275364,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",3,1.1470592800813406,1.0319609227537372,-3.996558379924701,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",4,1.3946496047714125,1.1878769333125807,-0.27800135611601307,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",1,2.1803906825142216,1.985227197371037,-3.9837280353957816,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",2,2.4638682900424023,1.689296730450345,0.47245188793513293,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",3,1.162348079572397,1.0493711361979767,-4.130641210902949,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",4,1.3963777806932864,1.1893914555479603,-0.2811705816493557,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",1,2.3460819489366656,2.1557968121273907,-4.769950078516472,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",2,2.5122349027748903,1.6834381425155185,0.45153668185009477,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",3,1.1457284462629798,1.0086393937089897,-3.98497095543674,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",4,1.4428047209076595,1.2489227657695325,-0.36777987006807056,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",1,2.37150780368853,2.183736686697061,-4.8956923880247,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",2,2.5211904631838684,1.6948448025775167,0.4476194119284961,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",3,1.1429415487887071,1.0110693885956852,-3.9607493230609023,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",4,1.4121329038782064,1.2116482074430504,-0.3102441930981117,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",1,2.0659441438761212,1.8587951159145646,-3.4742768260644077,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",2,2.467810004852921,1.6863536672001944,0.4707625869524874,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",3,1.1760969292814898,1.0566498053701159,-4.252734773553882,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",4,1.430470061032762,1.2309624732153674,-0.3444933046615122,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",1,2.179613622879628,1.984408620287941,-3.980176411516359,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",2,2.4653510642715357,1.6914583676908383,0.4718167321309866,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",3,1.1828669205022104,1.0676162305478007,-4.313381677026935,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",4,1.4329111958637748,1.239201598668286,-0.34908604660219944,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8}",1,1.9919975648692765,1.763442529047292,-3.159712411608073,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8}",2,2.5514567028405204,1.6746658005695136,0.434277433969796,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8}",3,1.12418025443848,0.99223301860125,-3.799225386180013,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8}",4,1.5457332389141722,1.2103045874312144,-0.5698934966155402,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",1,1.9861794998932911,1.7571215638423514,-3.135449194963309,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",2,2.535773234221734,1.6674696384247087,0.44121090305878075,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",3,1.1401446525220231,1.0013007775426008,-3.936500095510662,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",4,1.5507763151087115,1.2183883076742008,-0.5801540090887676,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.8}",1,2.11564850477369,1.8854015186174427,-3.692159109065047,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.8}",2,2.6292344260582365,1.7371602314772574,0.39926115261043615,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.8}",3,1.2237834761423316,1.0971795682757168,-4.687329763174967,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.8}",4,1.6101083553910347,1.3580857039823335,-0.7033790672042908,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",1,2.1221707063246074,1.8873640812677615,-3.7211340353953135,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",2,2.6136839326963046,1.7239442462599934,0.4063462261764368,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",3,1.2300781334410946,1.0948822827171583,-4.745986972519523,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",4,1.5943195906835814,1.337075346237467,-0.6701361014824718,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8}",1,2.184953133121779,1.960643101979836,-4.004606681359131,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8}",2,2.6354270031618507,1.756682758782916,0.39642800653995547,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8}",3,1.2700131730160453,1.1537136267776151,-5.125135374157428,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8}",4,1.6650629643640003,1.4439368075024837,-0.8216394397448574,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",1,2.196858721336017,1.9693054438665194,-4.0592944599657175,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",2,2.6234030110248927,1.7415859086132104,0.40192297132127974,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",3,1.265588637212205,1.1315132248576238,-5.082531606519385,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",4,1.6410020081780499,1.4125331173899909,-0.7693727055108359,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",1,2.1595009607964104,1.9301989271060394,-3.888690045848647,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",2,2.6601259763629037,1.7093483468836403,0.38506175369100615,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",3,1.036504789408627,0.8810132426277548,-3.0798281181232188,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",4,1.4223475181130414,1.1702389287066615,-0.32926796060972197,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",1,2.181850103851856,1.9643897149602034,-3.9904018790027713,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",2,2.6614832396571404,1.7208077538903488,0.3844340796313741,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",3,1.0364306817806366,0.8771354663469964,-3.0792447429589,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",4,1.4058326603363667,1.1659935806204573,-0.29857894128934226,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",1,2.179983137658065,1.9327716613406938,-3.9818651555714597,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",2,2.687122103036105,1.7421534611232796,0.37251709391811216,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",3,1.1134643744082413,0.9675974185417863,-3.708167367046344,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",4,1.4581236532064346,1.234270714745134,-0.39697877749660804,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",1,2.2033800568042454,1.970702931922052,-4.089375890488865,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",2,2.6770160855679257,1.7383353752755044,0.3772280287740397,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",3,1.1008421258588514,0.9424582397790265,-3.6020286819301868,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",4,1.3875195367995652,1.161205219638893,-0.26496733867288724,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",1,2.1807951715358724,1.9274601256588593,-3.9855772913818486,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",2,2.6804604848711855,1.7512429047211462,0.37562441096794497,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",3,1.1185851857875333,0.9798913828482915,-3.751572576179983,37,2011-04-01,2011-05-01,2014-05-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",4,1.4225611691209312,1.197383673043852,-0.32966732963272016,37,2014-05-01,2014-06-01,2017-06-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",1,2.2146137992827972,1.9763631000505868,-4.141403667613675,37,2005-02-01,2005-03-01,2008-03-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",2,2.6636056988663004,1.7348808024100164,0.38345189459165396,37,2008-03-01,2008-04-01,2011-04-01
PCE,pce_target_6,6,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",3,1.1414198541548901,0.9874449288288606,-3.947548787143308,37,2011-04-01,2011-05-01,2014-05-01
